Interval End,kWh,kVA,PF,kW
Tue 27 Sep 2011 12:00,50.944,105.464,0.97,101.888
Tue 27 Sep 2011 12:30,54.24,111.869,0.97,108.48
Tue 27 Sep 2011 13:00,48.,97.933,0.98,96.
Tue 27 Sep 2011 13:30,54.416,111.973,0.97,108.832
Tue 27 Sep 2011 14:00,58.256,119.572,0.97,116.512
Tue 27 Sep 2011 14:30,55.344,114.012,0.97,110.688
Tue 27 Sep 2011 15:00,52.32,107.911,0.97,104.64
Tue 27 Sep 2011 15:30,51.152,105.834,0.97,102.304
Tue 27 Sep 2011 16:00,49.824,102.908,0.97,99.648
Tue 27 Sep 2011 16:30,49.664,102.711,0.97,99.328
Tue 27 Sep 2011 17:00,47.808,99.017,0.97,95.616
Tue 27 Sep 2011 17:30,47.264,97.418,0.97,94.528
Tue 27 Sep 2011 18:00,42.752,87.732,0.97,85.504
Tue 27 Sep 2011 18:30,39.76,80.825,0.98,79.52
Tue 27 Sep 2011 19:00,40.72,83.388,0.98,81.44
Tue 27 Sep 2011 19:30,35.328,71.318,0.99,70.656
Tue 27 Sep 2011 20:00,40.576,83.422,0.97,81.152
Tue 27 Sep 2011 20:30,35.664,72.197,0.99,71.328
Tue 27 Sep 2011 21:00,39.232,80.098,0.98,78.464
Tue 27 Sep 2011 21:30,35.04,70.954,0.99,70.08
Tue 27 Sep 2011 22:00,37.616,76.702,0.98,75.232
Tue 27 Sep 2011 22:30,33.12,66.684,0.99,66.24
Tue 27 Sep 2011 23:00,35.824,72.63,0.99,71.648
Tue 27 Sep 2011 23:30,32.064,64.401,1.00,64.128
Wed 28 Sep 2011 00:00,35.168,71.385,0.99,70.336
Wed 28 Sep 2011 00:30,30.8,61.794,1.00,61.6
Wed 28 Sep 2011 01:00,33.664,68.05,0.99,67.328
Wed 28 Sep 2011 01:30,29.312,58.737,1.00,58.624
Wed 28 Sep 2011 02:00,32.272,65.095,0.99,64.544
Wed 28 Sep 2011 02:30,26.368,52.824,1.00,52.736
Wed 28 Sep 2011 03:00,31.776,64.137,0.99,63.552
Wed 28 Sep 2011 03:30,27.344,54.801,1.00,54.688
Wed 28 Sep 2011 04:00,31.568,63.586,0.99,63.136
Wed 28 Sep 2011 04:30,28.848,57.928,1.00,57.696
Wed 28 Sep 2011 05:00,28.48,57.267,0.99,56.96
Wed 28 Sep 2011 05:30,31.104,62.712,0.99,62.208
Wed 28 Sep 2011 06:00,29.872,59.997,1.00,59.744
Wed 28 Sep 2011 06:30,33.76,68.361,0.99,67.52
Wed 28 Sep 2011 07:00,30.384,61.037,1.00,60.768
Wed 28 Sep 2011 07:30,36.64,74.462,0.98,73.28
Wed 28 Sep 2011 08:00,30.96,62.15,1.00,61.92
Wed 28 Sep 2011 08:30,37.12,75.143,0.99,74.24
Wed 28 Sep 2011 09:00,39.168,79.546,0.98,78.336
Wed 28 Sep 2011 09:30,43.232,88.647,0.98,86.464
Wed 28 Sep 2011 10:00,47.696,98.053,0.97,95.392
Wed 28 Sep 2011 10:30,45.52,93.197,0.98,91.04
Wed 28 Sep 2011 11:00,49.04,100.706,0.97,98.08
Wed 28 Sep 2011 11:30,45.696,93.528,0.98,91.392
Wed 28 Sep 2011 12:00,48.32,100.686,0.96,96.64
Wed 28 Sep 2011 12:30,48.576,101.34,0.96,97.152
Wed 28 Sep 2011 13:00,45.92,94.51,0.97,91.84
Wed 28 Sep 2011 13:30,50.88,105.836,0.96,101.76
Wed 28 Sep 2011 14:00,49.232,102.169,0.96,98.464
Wed 28 Sep 2011 14:30,46.864,96.113,0.98,93.728
Wed 28 Sep 2011 15:00,51.984,107.739,0.96,103.968
Wed 28 Sep 2011 15:30,52.176,109.008,0.96,104.352
Wed 28 Sep 2011 16:00,49.632,102.576,0.97,99.264
Wed 28 Sep 2011 16:30,47.408,98.17,0.97,94.816
Wed 28 Sep 2011 17:00,47.072,98.084,0.96,94.144
Wed 28 Sep 2011 17:30,43.984,90.903,0.97,87.968
Wed 28 Sep 2011 18:00,39.12,80.195,0.98,78.24
Wed 28 Sep 2011 18:30,39.184,80.348,0.98,78.368
Wed 28 Sep 2011 19:00,38.416,78.975,0.97,76.832
Wed 28 Sep 2011 19:30,33.52,67.789,0.99,67.04
Wed 28 Sep 2011 20:00,41.088,84.582,0.97,82.176
Wed 28 Sep 2011 20:30,35.392,71.512,0.99,70.784
Wed 28 Sep 2011 21:00,40.496,83.163,0.97,80.992
Wed 28 Sep 2011 21:30,34.48,69.422,0.99,68.96
Wed 28 Sep 2011 22:00,40.304,82.541,0.98,80.608
Wed 28 Sep 2011 22:30,33.088,66.536,0.99,66.176
Wed 28 Sep 2011 23:00,36.688,74.667,0.98,73.376
Wed 28 Sep 2011 23:30,31.984,64.244,1.00,63.968
Thu 29 Sep 2011 00:00,32.72,65.975,0.99,65.44
Thu 29 Sep 2011 00:30,33.232,66.971,0.99,66.464
Thu 29 Sep 2011 01:00,31.296,62.972,0.99,62.592
Thu 29 Sep 2011 01:30,31.12,62.67,0.99,62.24
Thu 29 Sep 2011 02:00,29.92,60.303,0.99,59.84
Thu 29 Sep 2011 02:30,26.624,53.519,0.99,53.248
Thu 29 Sep 2011 03:00,30.192,60.985,0.99,60.384
Thu 29 Sep 2011 03:30,25.6,51.431,1.00,51.2
Thu 29 Sep 2011 04:00,30.16,60.904,0.99,60.32
Thu 29 Sep 2011 04:30,24.432,49.015,1.00,48.864
Thu 29 Sep 2011 05:00,30.416,61.347,0.99,60.832
Thu 29 Sep 2011 05:30,26.912,54.026,1.00,53.824
Thu 29 Sep 2011 06:00,30.416,61.377,0.99,60.832
Thu 29 Sep 2011 06:30,29.488,59.38,0.99,58.976
Thu 29 Sep 2011 07:00,32.288,65.058,0.99,64.576
Thu 29 Sep 2011 07:30,32.416,65.282,0.99,64.832
Thu 29 Sep 2011 08:00,35.12,70.834,0.99,70.24
Thu 29 Sep 2011 08:30,33.872,68.727,0.99,67.744
Thu 29 Sep 2011 09:00,39.136,79.621,0.98,78.272
Thu 29 Sep 2011 09:30,43.344,88.463,0.98,86.688
Thu 29 Sep 2011 10:00,41.408,84.137,0.98,82.816
Thu 29 Sep 2011 10:30,44.544,91.298,0.98,89.088
Thu 29 Sep 2011 11:00,46.016,94.849,0.97,92.032
Thu 29 Sep 2011 11:30,42.288,86.33,0.98,84.576
Thu 29 Sep 2011 12:00,46.032,95.446,0.96,92.064
Thu 29 Sep 2011 12:30,47.168,97.607,0.97,94.336
Thu 29 Sep 2011 13:00,46.736,96.163,0.97,93.472
Thu 29 Sep 2011 13:30,46.288,95.408,0.97,92.576
Thu 29 Sep 2011 14:00,47.376,97.475,0.97,94.752
Thu 29 Sep 2011 14:30,49.696,102.309,0.97,99.392
Thu 29 Sep 2011 15:00,50.288,103.91,0.97,100.576
Thu 29 Sep 2011 15:30,51.056,105.992,0.96,102.112
Thu 29 Sep 2011 16:00,60.784,127.722,0.95,121.568
Thu 29 Sep 2011 16:30,50.16,103.59,0.97,100.32
Thu 29 Sep 2011 17:00,47.12,97.63,0.97,94.24
Thu 29 Sep 2011 17:30,45.184,93.752,0.96,90.368
Thu 29 Sep 2011 18:00,41.936,86.861,0.97,83.872
Thu 29 Sep 2011 18:30,40.08,82.238,0.97,80.16
Thu 29 Sep 2011 19:00,40.096,82.269,0.97,80.192
Thu 29 Sep 2011 19:30,38.992,79.974,0.98,77.984
Thu 29 Sep 2011 20:00,35.296,71.382,0.99,70.592
Thu 29 Sep 2011 20:30,42.688,87.263,0.98,85.376
Thu 29 Sep 2011 21:00,39.04,78.897,0.99,78.08
Thu 29 Sep 2011 21:30,42.624,87.144,0.98,85.248
Thu 29 Sep 2011 22:00,37.744,76.08,0.99,75.488
Thu 29 Sep 2011 22:30,39.616,81.115,0.98,79.232
Thu 29 Sep 2011 23:00,31.472,63.21,1.00,62.944
Thu 29 Sep 2011 23:30,36.256,73.891,0.98,72.512
Fri 30 Sep 2011 00:00,32.608,65.745,0.99,65.216
Fri 30 Sep 2011 00:30,34.304,69.722,0.98,68.608
Fri 30 Sep 2011 01:00,30.624,61.515,1.00,61.248
Fri 30 Sep 2011 01:30,31.36,63.321,0.99,62.72
Fri 30 Sep 2011 02:00,30.144,60.668,0.99,60.288
Fri 30 Sep 2011 02:30,31.68,63.883,0.99,63.36
Fri 30 Sep 2011 03:00,30.288,61.018,0.99,60.576
Fri 30 Sep 2011 03:30,29.52,59.428,0.99,59.04
Fri 30 Sep 2011 04:00,29.808,60.019,0.99,59.616
Fri 30 Sep 2011 04:30,29.648,59.551,1.00,59.296
Fri 30 Sep 2011 05:00,30.736,61.946,0.99,61.472
Fri 30 Sep 2011 05:30,29.584,59.395,1.00,59.168
Fri 30 Sep 2011 06:00,33.984,68.921,0.99,67.968
Fri 30 Sep 2011 06:30,30.256,60.685,1.00,60.512
Fri 30 Sep 2011 07:00,35.92,73.238,0.98,71.84
Fri 30 Sep 2011 07:30,31.456,63.367,0.99,62.912
Fri 30 Sep 2011 08:00,35.568,73.13,0.97,71.136
Fri 30 Sep 2011 08:30,34.768,70.372,0.99,69.536
Fri 30 Sep 2011 09:00,40.336,82.482,0.98,80.672
Fri 30 Sep 2011 09:30,40.88,83.184,0.98,81.76
Fri 30 Sep 2011 10:00,48.528,99.593,0.97,97.056
Fri 30 Sep 2011 10:30,42.48,85.938,0.99,84.96
Fri 30 Sep 2011 11:00,52.736,109.945,0.96,105.472
Fri 30 Sep 2011 11:30,54.976,115.065,0.96,109.952
Fri 30 Sep 2011 12:00,57.856,119.196,0.97,115.712
Fri 30 Sep 2011 12:30,58.16,120.227,0.97,116.32
Fri 30 Sep 2011 13:00,54.576,112.734,0.97,109.152
Fri 30 Sep 2011 13:30,49.104,101.939,0.96,98.208
Fri 30 Sep 2011 14:00,47.856,99.312,0.96,95.712
Fri 30 Sep 2011 14:30,48.432,100.637,0.96,96.864
Fri 30 Sep 2011 15:00,49.872,104.144,0.96,99.744
Fri 30 Sep 2011 15:30,45.632,94.49,0.97,91.264
Fri 30 Sep 2011 16:00,51.152,107.288,0.95,102.304
Fri 30 Sep 2011 16:30,43.856,90.72,0.97,87.712
Fri 30 Sep 2011 17:00,40.56,83.603,0.97,81.12
Fri 30 Sep 2011 17:30,38.288,78.816,0.97,76.576
Fri 30 Sep 2011 18:00,37.936,77.843,0.97,75.872
Fri 30 Sep 2011 18:30,37.6,77.321,0.97,75.2
Fri 30 Sep 2011 19:00,37.36,76.824,0.97,74.72
Fri 30 Sep 2011 19:30,35.664,72.923,0.98,71.328
Fri 30 Sep 2011 20:00,32.688,66.254,0.99,65.376
Fri 30 Sep 2011 20:30,34.976,71.166,0.98,69.952
Fri 30 Sep 2011 21:00,34.704,70.178,0.99,69.408
Fri 30 Sep 2011 21:30,33.984,68.745,0.99,67.968
Fri 30 Sep 2011 22:00,32.816,66.28,0.99,65.632
Fri 30 Sep 2011 22:30,30.496,61.372,0.99,60.992
Fri 30 Sep 2011 23:00,31.6,63.841,0.99,63.2
Fri 30 Sep 2011 23:30,30.752,61.833,0.99,61.504
Sat 01 Oct 2011 00:00,31.408,63.521,0.99,62.816
Sat 01 Oct 2011 00:30,28.496,57.34,0.99,56.992
Sat 01 Oct 2011 01:00,29.936,60.483,0.99,59.872
Sat 01 Oct 2011 01:30,25.392,51.016,1.00,50.784
Sat 01 Oct 2011 02:00,28.624,57.827,0.99,57.248
Sat 01 Oct 2011 02:30,23.84,47.89,1.00,47.68
Sat 01 Oct 2011 03:00,28.816,58.349,0.99,57.632
Sat 01 Oct 2011 03:30,22.736,45.613,1.00,45.472
Sat 01 Oct 2011 04:00,29.424,59.488,0.99,58.848
Sat 01 Oct 2011 04:30,23.824,47.867,1.00,47.648
Sat 01 Oct 2011 05:00,26.928,54.357,0.99,53.856
Sat 01 Oct 2011 05:30,25.04,50.414,0.99,50.08
Sat 01 Oct 2011 06:00,25.536,51.418,0.99,51.072
Sat 01 Oct 2011 06:30,26.864,54.163,0.99,53.728
Sat 01 Oct 2011 07:00,24.016,48.281,0.99,48.032
Sat 01 Oct 2011 07:30,27.008,54.546,0.99,54.016
Sat 01 Oct 2011 08:00,19.504,39.372,0.99,39.008
Sat 01 Oct 2011 08:30,26.64,53.817,0.99,53.28
Sat 01 Oct 2011 09:00,21.744,43.788,0.99,43.488
Sat 01 Oct 2011 09:30,29.168,58.954,0.99,58.336
Sat 01 Oct 2011 10:00,24.864,50.072,0.99,49.728
Sat 01 Oct 2011 10:30,29.44,59.764,0.99,58.88
Sat 01 Oct 2011 11:00,24.752,49.758,0.99,49.504
Sat 01 Oct 2011 11:30,31.408,64.133,0.98,62.816
Sat 01 Oct 2011 12:00,33.136,68.036,0.97,66.272
Sat 01 Oct 2011 12:30,29.824,60.875,0.98,59.648
Sat 01 Oct 2011 13:00,29.008,58.998,0.98,58.016
Sat 01 Oct 2011 13:30,31.616,64.788,0.98,63.232
Sat 01 Oct 2011 14:00,30.784,62.403,0.99,61.568
Sat 01 Oct 2011 14:30,34.688,71.389,0.97,69.376
Sat 01 Oct 2011 15:00,31.392,63.504,0.99,62.784
Sat 01 Oct 2011 15:30,36.496,75.229,0.97,72.992
Sat 01 Oct 2011 16:00,36.576,75.431,0.97,73.152
Sat 01 Oct 2011 16:30,36.496,75.26,0.97,72.992
Sat 01 Oct 2011 17:00,35.232,72.811,0.97,70.464
Sat 01 Oct 2011 17:30,31.456,63.819,0.99,62.912
Sat 01 Oct 2011 18:00,34.576,71.126,0.97,69.152
Sat 01 Oct 2011 18:30,32.928,67.331,0.98,65.856
Sat 01 Oct 2011 19:00,30.8,62.281,0.99,61.6
Sat 01 Oct 2011 19:30,33.472,68.705,0.97,66.944
Sat 01 Oct 2011 20:00,30.656,61.836,0.99,61.312
Sat 01 Oct 2011 20:30,37.408,76.757,0.97,74.816
Sat 01 Oct 2011 21:00,31.552,63.746,0.99,63.104
Sat 01 Oct 2011 21:30,35.28,72.053,0.98,70.56
Sat 01 Oct 2011 22:00,28.432,56.947,1.00,56.864
Sat 01 Oct 2011 22:30,34.448,70.352,0.98,68.896
Sat 01 Oct 2011 23:00,27.76,55.607,1.00,55.52
Sat 01 Oct 2011 23:30,33.104,67.362,0.98,66.208
Sun 02 Oct 2011 00:00,28.528,57.194,1.00,57.056
Sun 02 Oct 2011 00:30,31.472,63.91,0.98,62.944
Sun 02 Oct 2011 01:00,26.816,53.788,1.00,53.632
Sun 02 Oct 2011 01:30,31.504,63.861,0.99,63.008
Sun 02 Oct 2011 02:00,27.552,55.258,1.00,55.104
Sun 02 Oct 2011 02:30,29.36,59.376,0.99,58.72
Sun 02 Oct 2011 03:00,26.256,52.774,1.00,52.512
Sun 02 Oct 2011 03:30,27.824,56.184,0.99,55.648
Sun 02 Oct 2011 04:00,26.496,53.389,0.99,52.992
Sun 02 Oct 2011 04:30,27.104,54.603,0.99,54.208
Sun 02 Oct 2011 05:00,26.832,54.052,0.99,53.664
Sun 02 Oct 2011 05:30,25.76,51.823,0.99,51.52
Sun 02 Oct 2011 06:00,27.712,55.873,0.99,55.424
Sun 02 Oct 2011 06:30,25.872,51.997,1.00,51.744
Sun 02 Oct 2011 07:00,27.808,56.122,0.99,55.616
Sun 02 Oct 2011 07:30,24.,48.256,0.99,48.
Sun 02 Oct 2011 08:00,25.44,51.5,0.99,50.88
Sun 02 Oct 2011 08:30,20.416,41.136,0.99,40.832
Sun 02 Oct 2011 09:00,28.064,56.642,0.99,56.128
Sun 02 Oct 2011 09:30,24.896,50.314,0.99,49.792
Sun 02 Oct 2011 10:00,32.352,66.246,0.98,64.704
Sun 02 Oct 2011 10:30,30.096,61.162,0.98,60.192
Sun 02 Oct 2011 11:00,31.504,64.245,0.98,63.008
Sun 02 Oct 2011 11:30,33.392,68.401,0.98,66.784
Sun 02 Oct 2011 12:00,32.48,66.523,0.98,64.96
Sun 02 Oct 2011 12:30,33.216,68.17,0.97,66.432
Sun 02 Oct 2011 13:00,33.936,69.959,0.97,67.872
Sun 02 Oct 2011 13:30,34.592,71.309,0.97,69.184
Sun 02 Oct 2011 14:00,35.12,72.427,0.97,70.24
Sun 02 Oct 2011 14:30,36.128,74.331,0.97,72.256
Sun 02 Oct 2011 15:00,34.56,71.341,0.97,69.12
Sun 02 Oct 2011 15:30,33.312,68.357,0.97,66.624
Sun 02 Oct 2011 16:00,33.488,68.658,0.98,66.976
Sun 02 Oct 2011 16:30,32.96,67.586,0.98,65.92
Sun 02 Oct 2011 17:00,33.584,68.615,0.98,67.168
Sun 02 Oct 2011 17:30,32.64,66.761,0.98,65.28
Sun 02 Oct 2011 18:00,32.224,65.783,0.98,64.448
Sun 02 Oct 2011 18:30,31.488,64.05,0.98,62.976
Sun 02 Oct 2011 19:00,30.048,60.705,0.99,60.096
Sun 02 Oct 2011 19:30,33.504,68.696,0.98,67.008
Sun 02 Oct 2011 20:00,31.296,63.058,0.99,62.592
Sun 02 Oct 2011 20:30,37.984,77.291,0.98,75.968
Sun 02 Oct 2011 21:00,34.496,69.465,0.99,68.992
Sun 02 Oct 2011 21:30,32.512,65.608,0.99,65.024
Sun 02 Oct 2011 22:00,29.424,59.038,1.00,58.848
Sun 02 Oct 2011 22:30,31.424,63.435,0.99,62.848
Sun 02 Oct 2011 23:00,26.832,53.84,1.00,53.664
Sun 02 Oct 2011 23:30,30.816,62.557,0.99,61.632
Mon 03 Oct 2011 00:00,25.936,51.993,1.00,51.872
Mon 03 Oct 2011 00:30,30.976,62.691,0.99,61.952
Mon 03 Oct 2011 01:00,24.496,49.123,1.00,48.992
Mon 03 Oct 2011 01:30,29.712,60.179,0.99,59.424
Mon 03 Oct 2011 02:00,23.84,47.834,1.00,47.68
Mon 03 Oct 2011 02:30,30.144,61.162,0.99,60.288
Mon 03 Oct 2011 03:00,24.128,48.399,1.00,48.256
Mon 03 Oct 2011 03:30,29.584,59.962,0.99,59.168
Mon 03 Oct 2011 04:00,23.552,47.296,1.00,47.104
Mon 03 Oct 2011 04:30,28.992,58.667,0.99,57.984
Mon 03 Oct 2011 05:00,24.064,48.327,1.00,48.128
Mon 03 Oct 2011 05:30,30.064,60.855,0.99,60.128
Mon 03 Oct 2011 06:00,25.952,52.1,1.00,51.904
Mon 03 Oct 2011 06:30,31.52,63.831,0.99,63.04
Mon 03 Oct 2011 07:00,27.456,55.181,1.00,54.912
Mon 03 Oct 2011 07:30,32.912,66.775,0.99,65.824
Mon 03 Oct 2011 08:00,29.04,58.253,1.00,58.08
Mon 03 Oct 2011 08:30,35.872,73.207,0.98,71.744
Mon 03 Oct 2011 09:00,35.424,71.433,0.99,70.848
Mon 03 Oct 2011 09:30,43.84,90.069,0.97,87.68
Mon 03 Oct 2011 10:00,38.88,78.366,0.99,77.76
Mon 03 Oct 2011 10:30,45.472,93.321,0.97,90.944
Mon 03 Oct 2011 11:00,41.424,84.057,0.99,82.848
Mon 03 Oct 2011 11:30,46.864,96.099,0.98,93.728
Mon 03 Oct 2011 12:00,42.592,86.112,0.99,85.184
Mon 03 Oct 2011 12:30,49.632,101.587,0.98,99.264
Mon 03 Oct 2011 13:00,46.912,96.528,0.97,93.824
Mon 03 Oct 2011 13:30,46.096,95.161,0.97,92.192
Mon 03 Oct 2011 14:00,43.488,88.424,0.98,86.976
Mon 03 Oct 2011 14:30,48.512,100.167,0.97,97.024
Mon 03 Oct 2011 15:00,48.56,100.364,0.97,97.12
Mon 03 Oct 2011 15:30,49.264,102.087,0.97,98.528
Mon 03 Oct 2011 16:00,47.904,97.913,0.98,95.808
Mon 03 Oct 2011 16:30,50.4,102.937,0.98,100.8
Mon 03 Oct 2011 17:00,48.72,99.662,0.98,97.44
Mon 03 Oct 2011 17:30,40.48,81.771,0.99,80.96
Mon 03 Oct 2011 18:00,42.688,87.363,0.98,85.376
Mon 03 Oct 2011 18:30,35.472,71.358,0.99,70.944
Mon 03 Oct 2011 19:00,38.448,78.696,0.98,76.896
Mon 03 Oct 2011 19:30,32.384,65.16,0.99,64.768
Mon 03 Oct 2011 20:00,38.576,78.538,0.98,77.152
Mon 03 Oct 2011 20:30,35.296,71.154,0.99,70.592
Mon 03 Oct 2011 21:00,37.008,74.863,0.99,74.016
Mon 03 Oct 2011 21:30,34.624,69.712,0.99,69.248
Mon 03 Oct 2011 22:00,35.056,70.619,0.99,70.112
Mon 03 Oct 2011 22:30,33.232,66.94,0.99,66.464
Mon 03 Oct 2011 23:00,31.072,62.431,1.00,62.144
Mon 03 Oct 2011 23:30,32.512,65.652,0.99,65.024
Tue 04 Oct 2011 00:00,29.872,59.988,1.00,59.744
Tue 04 Oct 2011 00:30,33.008,66.734,0.99,66.016
Tue 04 Oct 2011 01:00,28.24,56.714,1.00,56.48
Tue 04 Oct 2011 01:30,30.224,61.001,0.99,60.448
Tue 04 Oct 2011 02:00,28.56,57.388,1.00,57.12
Tue 04 Oct 2011 02:30,30.064,60.666,0.99,60.128
Tue 04 Oct 2011 03:00,28.704,57.838,0.99,57.408
Tue 04 Oct 2011 03:30,27.68,55.7,0.99,55.36
Tue 04 Oct 2011 04:00,30.256,61.112,0.99,60.512
Tue 04 Oct 2011 04:30,26.72,53.767,0.99,53.44
Tue 04 Oct 2011 05:00,29.424,59.479,0.99,58.848
Tue 04 Oct 2011 05:30,26.496,53.186,1.00,52.992
Tue 04 Oct 2011 06:00,31.76,64.185,0.99,63.52
Tue 04 Oct 2011 06:30,29.152,58.63,0.99,58.304
Tue 04 Oct 2011 07:00,31.536,63.627,0.99,63.072
Tue 04 Oct 2011 07:30,30.656,61.853,0.99,61.312
Tue 04 Oct 2011 08:00,30.448,61.276,0.99,60.896
Tue 04 Oct 2011 08:30,36.064,73.222,0.99,72.128
Tue 04 Oct 2011 09:00,43.648,88.225,0.99,87.296
Tue 04 Oct 2011 09:30,51.216,104.88,0.98,102.432
Tue 04 Oct 2011 10:00,46.576,94.112,0.99,93.152
Tue 04 Oct 2011 10:30,53.2,108.719,0.98,106.4
Tue 04 Oct 2011 11:00,46.816,94.685,0.99,93.632
Tue 04 Oct 2011 11:30,52.768,108.118,0.98,105.536
Tue 04 Oct 2011 12:00,48.864,99.25,0.98,97.728
Tue 04 Oct 2011 12:30,52.304,107.369,0.97,104.608
Tue 04 Oct 2011 13:00,49.68,101.067,0.98,99.36
Tue 04 Oct 2011 13:30,56.048,115.2,0.97,112.096
Tue 04 Oct 2011 14:00,53.552,109.33,0.98,107.104
Tue 04 Oct 2011 14:30,56.848,116.39,0.98,113.696
Tue 04 Oct 2011 15:00,53.6,110.411,0.97,107.2
Tue 04 Oct 2011 15:30,49.696,101.145,0.98,99.392
Tue 04 Oct 2011 16:00,54.032,110.69,0.98,108.064
Tue 04 Oct 2011 16:30,51.264,104.805,0.98,102.528
Tue 04 Oct 2011 17:00,48.48,99.086,0.98,96.96
Tue 04 Oct 2011 17:30,45.728,92.957,0.98,91.456
Tue 04 Oct 2011 18:00,42.352,85.527,0.99,84.704
Tue 04 Oct 2011 18:30,37.264,75.241,0.99,74.528
Tue 04 Oct 2011 19:00,35.28,71.611,0.99,70.56
Tue 04 Oct 2011 19:30,33.632,68.034,0.99,67.264
Tue 04 Oct 2011 20:00,36.08,73.496,0.98,72.16
Tue 04 Oct 2011 20:30,34.784,70.223,0.99,69.568
Tue 04 Oct 2011 21:00,37.904,77.212,0.98,75.808
Tue 04 Oct 2011 21:30,32.8,65.924,1.00,65.6
Tue 04 Oct 2011 22:00,39.184,79.959,0.98,78.368
Tue 04 Oct 2011 22:30,30.912,61.97,1.00,61.824
Tue 04 Oct 2011 23:00,36.112,73.267,0.99,72.224
Tue 04 Oct 2011 23:30,31.952,64.122,1.00,63.904
Wed 05 Oct 2011 00:00,31.984,64.431,0.99,63.968
Wed 05 Oct 2011 00:30,30.688,61.722,0.99,61.376
Wed 05 Oct 2011 01:00,30.128,60.452,1.00,60.256
Wed 05 Oct 2011 01:30,31.28,63.026,0.99,62.56
Wed 05 Oct 2011 02:00,27.744,55.751,1.00,55.488
Wed 05 Oct 2011 02:30,28.208,56.811,0.99,56.416
Wed 05 Oct 2011 03:00,27.776,55.863,0.99,55.552
Wed 05 Oct 2011 03:30,28.496,57.329,0.99,56.992
Wed 05 Oct 2011 04:00,27.648,55.609,0.99,55.296
Wed 05 Oct 2011 04:30,26.592,53.495,0.99,53.184
Wed 05 Oct 2011 05:00,27.456,55.295,0.99,54.912
Wed 05 Oct 2011 05:30,28.576,57.392,1.00,57.152
Wed 05 Oct 2011 06:00,30.608,61.642,0.99,61.216
Wed 05 Oct 2011 06:30,27.52,55.222,1.00,55.04
Wed 05 Oct 2011 07:00,33.584,67.897,0.99,67.168
Wed 05 Oct 2011 07:30,28.208,56.498,1.00,56.416
Wed 05 Oct 2011 08:00,34.4,69.665,0.99,68.8
Wed 05 Oct 2011 08:30,33.744,67.779,1.00,67.488
Wed 05 Oct 2011 09:00,43.312,88.504,0.98,86.624
Wed 05 Oct 2011 09:30,42.528,86.,0.99,85.056
Wed 05 Oct 2011 10:00,52.064,105.814,0.98,104.128
Wed 05 Oct 2011 10:30,58.464,117.895,0.99,116.928
Wed 05 Oct 2011 11:00,59.36,120.06,0.99,118.72
Wed 05 Oct 2011 11:30,58.656,118.702,0.99,117.312
Wed 05 Oct 2011 12:00,52.928,107.687,0.98,105.856
Wed 05 Oct 2011 12:30,50.224,102.495,0.98,100.448
Wed 05 Oct 2011 13:00,50.368,103.511,0.97,100.736
Wed 05 Oct 2011 13:30,49.024,100.66,0.97,98.048
Wed 05 Oct 2011 14:00,51.856,107.367,0.97,103.712
Wed 05 Oct 2011 14:30,53.024,110.033,0.96,106.048
Wed 05 Oct 2011 15:00,49.056,100.517,0.98,98.112
Wed 05 Oct 2011 15:30,54.16,112.334,0.96,108.32
Wed 05 Oct 2011 16:00,57.44,120.058,0.96,114.88
Wed 05 Oct 2011 16:30,50.528,104.131,0.97,101.056
Wed 05 Oct 2011 17:00,47.792,98.606,0.97,95.584
Wed 05 Oct 2011 17:30,39.488,79.637,0.99,78.976
Wed 05 Oct 2011 18:00,40.128,82.075,0.98,80.256
Wed 05 Oct 2011 18:30,33.824,68.222,0.99,67.648
Wed 05 Oct 2011 19:00,36.608,74.57,0.98,73.216
Wed 05 Oct 2011 19:30,30.752,61.813,0.99,61.504
Wed 05 Oct 2011 20:00,36.88,75.116,0.98,73.76
Wed 05 Oct 2011 20:30,33.344,67.045,0.99,66.688
Wed 05 Oct 2011 21:00,39.04,79.583,0.98,78.08
Wed 05 Oct 2011 21:30,32.224,64.705,1.00,64.448
Wed 05 Oct 2011 22:00,38.368,78.513,0.98,76.736
Wed 05 Oct 2011 22:30,30.416,60.976,1.00,60.832
Wed 05 Oct 2011 23:00,35.984,73.562,0.98,71.968
Wed 05 Oct 2011 23:30,29.632,59.399,1.00,59.264
Thu 06 Oct 2011 00:00,35.568,72.535,0.98,71.136
Thu 06 Oct 2011 00:30,28.464,57.071,1.00,56.928
Thu 06 Oct 2011 01:00,31.76,64.34,0.99,63.52
Thu 06 Oct 2011 01:30,26.352,52.839,1.00,52.704
Thu 06 Oct 2011 02:00,30.864,62.446,0.99,61.728
Thu 06 Oct 2011 02:30,25.696,51.579,1.00,51.392
Thu 06 Oct 2011 03:00,29.008,58.569,0.99,58.016
Thu 06 Oct 2011 03:30,26.16,52.573,1.00,52.32
Thu 06 Oct 2011 04:00,27.248,54.949,0.99,54.496
Thu 06 Oct 2011 04:30,26.432,53.273,0.99,52.864
Thu 06 Oct 2011 05:00,26.272,52.884,0.99,52.544
Thu 06 Oct 2011 05:30,31.12,62.708,0.99,62.24
Thu 06 Oct 2011 06:00,27.888,56.05,1.00,55.776
Thu 06 Oct 2011 06:30,31.984,64.61,0.99,63.968
Thu 06 Oct 2011 07:00,28.432,57.011,1.00,56.864
